tweet,label,id
@USER @USER @USER Conservatives have never cared about women or minorities.,NOT,9478
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They will try don’t want attention on released FISA documents,NOT,9479
@USER Most Liberals know deep down that it's oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.,OFF,9480
@USER @USER Antifa doing the Lords work.  #AntifaschismusWirkt,NOT,9481
@USER @USER I think we can get the picture in that one 😢😢,NOT,9482
@USER @USER He is such an A-Hole. Sad.,OFF,9483
@USER Noticed she’s a blonde. Fits the Conservative mold. I don’t know why Conservatives are obsessed with blonde hair and Internet addiction.,NOT,9484
#Police Pay rise 1%   #CrisisInPolicing #PolicingInCollapse #Tories &amp; #TheresaMay hatred of Police! @USER #lbc URL,NOT,9485
@USER @USER Ooooh she is beautiful !!! :o,NOT,9486
@USER @USER @USER The only ones building on hate and division right now are the Dems and their enforcers Antifa and Naxine Watters.,NOT,9487
Win A 15 Shot Rotary Polish Flare Launcher - RGA-86 URL #MAGA #MolonLabe #NRA #2A #Firearms,NOT,9488
@USER y’all bet your sweet bippy i (am) 💖 (thank u),NOT,9489
@USER Love the liberals that Troll Ann Coulter.,NOT,9490
@USER @USER @USER OMG he is so cute！！Which video is this gif come from？,NOT,9491
@USER She is by far the most pretentious little try-hard housemate in there this year. So cringeworthy. #BBUK,OFF,9492
@USER @USER But Google can give Beijing every Americans phone number. You’re kidding me right?   MAGA 2020,NOT,9493
@USER What about @USER ?  You and your antifa son are keeping your trap shut about that.,NOT,9494
@USER she is lmao,NOT,9495
@USER @USER @USER @USER You know who didn't have any allegations on his record Brett Kavanagh until one week ago when the Democrats thought it up but I'm sure any Democrat nominee from now on will have someone in their past come forward and I hope the Liberals are happy for bringing lowering us,NOT,9496
@USER It'd thank you more if you accepted sunblock when your wife offers it :p,NOT,9497
@USER When will people support Gun control? That's more important. Don't you care about humans life? No,NOT,9498
@USER From his couch.,NOT,9499
@USER Bitch better serve,OFF,9500
@USER @USER who? Kerry?,NOT,9501
@USER @USER Goth if u don't mind how u vet to 530 I'm currently stuck at 516 and done my powerful gear,NOT,9502
@USER I tried to remember? I don’t under your joke. I lobe conservatives like yourself because your so inept.,OFF,9503
@USER ay @USER ur flies open in pic 1,NOT,9504
12 hotel guests killed in Corpus Christi with 9mm Ruger P89. The NRA calls gun control research 'unethical'.,OFF,9505
@USER @USER Crooked,NOT,9506
@USER Combined IQ= -6,NOT,9507
.@USER @USER says the UK doesn't diagnose cancer early enough. He hopes trials of special diagnostic centres will help in the future: URL #NHS70 URL,NOT,9508
@USER get through a sentence without laughing challenge,NOT,9509
@USER have we become angels?? BEST,NOT,9510
@USER :) drop rn so i can procrastinate more,NOT,9511
@USER @USER @USER She is a walking talking lie..  that’s why.,OFF,9512
@USER @USER @USER come on.  Nicco had excuses not to fight Shev twice already and then 24 hrs from fight can't make weight.  She is not a champ.  Heck she was a TV show champ at best,NOT,9513
@USER @USER @USER @USER @USER @USER You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis,NOT,9514
"@USER I don't know where he is. He is often gone without telling me where he goes to."" He shrugs his shoulder.  ""Why don't you go to your girlfriend?""""",NOT,9515
@USER Ever notice how the Liberals kick the can down the road to when they won’t be in power? Where was this the last 4 years?,NOT,9516
@USER -Yogi Bear -Nick@USER &amp; Nickelodeon -FoodNetwork -HGTV -Ancient Aliens -Hallmark Channel  Next channel to surpass CNN in ratings: ESPN,NOT,9517
@USER @USER Get him off what? lol You better wake up and look around you. Liberals want anarchy and no laws and to keep giving away your hard earned money to people who refuse to work. Then they sit back in their big gated houses in their lily white world and forget all about you. 🐑,NOT,9518
@USER Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting.,OFF,9519
@USER Crush #antifa. That is all.,NOT,9520
@USER @USER Because CHEAT if you have to!  Just WIN at any cost is the new @USER motto.  @USER @USER @USER  And MAGA &amp; shit.✊,NOT,9521
@USER Natural selection at its finest.,NOT,9522
@USER You guys really just did this on cue....  #MAGA #MKUltra,NOT,9523
@USER @USER @USER Really? He is the only president that has been so hands on when it comes to these catastrophes I don’t see how he has time. Obama and bush never did that. Sorry dems......lose again.,NOT,9524
@USER @USER #WinForUs Antonio. We're with you. #MAGA,NOT,9525
@USER @USER stands with pedophiles not the soul that stands with the people that were harmed for life. How can he say he's a man of God?Glad 1 day he'll be held accountable. He needs to be removed. I will never enter a Catholic church again until Church swamp cleaned.,NOT,9526
@USER Antifa is the modern day KKK. Funded by the Demarat party..,NOT,9527
@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the damn place.,OFF,9528
Energy Independence: A 'bi-product' of Donald Trump's relentless pursuit to #MAGA! URL,NOT,9529
"@USER @USER @USER @USER Obama claims robust economy belongs to him and Pelosi blames bad economy"" on Trump. These dem dolts are schizo.""",OFF,9530
@USER Orin Hatch was born in 1934. He is 84 years old. He is completely out of touch and will not be around to see or to be accountable for his actions. This is why we need term limits!,NOT,9531
@USER Wasn't Lois C.K's issue asking inappropriate questions ? - so he is being put into the same category as racists / people who assault others sexually ... seems a bit over the top if that's the case. I remember when we used to use the law to decide a persons guilt / punishment.,NOT,9532
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all Patriots. Please follow back. #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,NOT,9533
@USER You should collab with @USER he makes minecraft and fortnite videos! he is really nice and so fun you should try it!,NOT,9534
@USER @USER @USER Not to mention that Jim seriously has a medical condition. What an SJW tactic to take. Sargon seriously has become what ANTIFA is .,NOT,9535
@USER @USER @USER still thinks she matters.🙄😆😂,OFF,9536
@USER @USER the films with bale in got sucky as they went along? so what you’re saying is that batman begins was better than the dark knight and dark knight rises? your comment makes no sense therefore you are invalid,NOT,9537
@USER @USER @USER @USER @USER You are a fascist pig. Now go report my to your shitty Twitter so I will be removed.,OFF,9538
@USER She is gorgeous,NOT,9539
@USER i think its because he is remaining this pure sweet thing,NOT,9540
@USER @USER You think they’ll “get” violent? Antifa already is..... I do agree it will get worse.  That’s why we all need to learn self defense and get concealed carry approved w/insurance.,NOT,9541
@USER So what ur saying is that it is in fact chicken shit and you are eating chicken shit URL,OFF,9542
@USER I blame @USER for inciting violence and she should be held accountable! She is a despicable disgrace.,OFF,9543
@USER @USER My sister is in G’ville. Says she is going to text you,NOT,9544
@USER Here she is........ URL,NOT,9545
@USER Liberals with their lies again.,OFF,9546
"@USER Police state tyrant liberals LOVE the word dangerous"" when gaslighting their sheep.""",OFF,9547
@USER @USER @USER @USER It to t dd,NOT,9548
@USER @USER @USER @USER Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,OFF,9549
@USER @USER I apologize if you inferred I was calling you Antifa. I was qualifying one of my many reasons for owning an arsenal.,NOT,9550
@USER I think he WAS black. But thank God the police here behaved professionally. She is SCARY!,OFF,9551
"@USER @USER @USER Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control"".""",NOT,9552
@USER @USER lmao @ the WORLD league viewership compared to league of legends or overwatch or cs:go. Main issues are that the format is shit and the game is on console. So you need to fix one of them. Console could be turned into an advantage uf u capture the attention of Joe Shmo,OFF,9553
@USER @USER He is past his sell-by date.,NOT,9554
@USER And these weasels are smiling?,NOT,9555
AD 1745: Jacobite Rising of Bonnie Prince Charlie,NOT,9556
@USER @USER Lol 🤣🤣🤣 every gf and ein track. Whole ass album pahh,OFF,9557
53 high school students murdered in Texas with 9mm Taurus semiautomatic. The NRA calls gun control research 'unethical'.,NOT,9558
@USER @USER @USER @USER Somehow I doubt that statistic you just made up in your head. URL,OFF,9559
@USER @USER @USER Fuck you...  If she dare then why didn't she choose any other granth ..haha .. m sure she is looking for some publicity.. Bible or kuran . Whatever her intention was but she done a drama . May be she want to start any business that requires public intention.,OFF,9560
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Has to with the revelations of what the liberals have been up to. URL,NOT,9561
@USER The Framers of the Constitution were primarily White Anglo-Saxon men so what might that tell us about modern day Anti-federalists and the Antifa movement and the extremes they might go to?  URL URL,NOT,9562
@USER Ngl it looks good but the pineapple is pissing me oFFF,NOT,9563
@USER @USER Since we are a republic.....no. #MAGA,NOT,9564
@USER @USER He’s made a gun control shift as well. Check his talking points from last cycle.,OFF,9565
#TimesUpTwitter Pro-Life Organization President Slams Twitter for Bias URL #Newsmax via @USER,NOT,9566
@USER As if....,NOT,9567
@USER Guess the robber didn't know about all of NYC's gun control laws,OFF,9568
@USER HOW CAN PELOSI BE SPEAKER? SHE IS MENTALLY IMPAIRED,NOT,9569
#Levi-StraussDoublesDown on Gun Control Push URL URL,NOT,9570
@USER Morals?  You mean like aborting an infant? Falsely accusing people?  Antifa violence?  Censoring free speech on campuses?  Looting?  Lying as you fill the Deep State?  Those morals?,OFF,9571
@USER Google and Twitter are monopolies. They need to be broken up by the government.,NOT,9572
@USER @USER 🙃☹️🤥 Absolutely! Liberals are upside down!,NOT,9573
@USER She is so right!,NOT,9574
@USER about as high as he is,NOT,9575
"@USER I don't agree. I prefer gun control"". ""Gun safety"" shifts the debate into a lane that they prefer. Don't give an inch.""",NOT,9576
@USER He is dead so um irrelevant &amp; he was murdered.,OFF,9577
@USER @USER @USER @USER She wasnt abused she is lying,NOT,9578
@USER Fascist always control the media.,OFF,9579
@USER @USER @USER The are the party of violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about. They should have stopped that a long time ago &amp; quit funding it. I have trouble believing anything they say or that they actually care about any of their causes.,NOT,9580
@USER Holy shit he's a prophet,NOT,9581
@USER @USER What do you mean by not for 45 years? I recall relatively recent local gun control laws being overturned by Congress. Am I misremembering?,NOT,9582
@USER He is about as useless as a tit on a hog just saying 😎,OFF,9583
@USER @USER It’s funny what you conservatives consider “facts” URL,NOT,9584
@USER Still better than Spanish it's so fucking boring and the teacher grades us based on how sexually active we are 😒,OFF,9585
@USER 'Why people who are a particular leaning?' - this implies that there is a specific effort against conservatives which I have not seen any actual evidence of. (Presidential tweets and cherry picking tweets do not count),NOT,9586
@USER @USER you don't put this much thought into antifa goons ripping downtown seattle apart every holiday,OFF,9587
@USER There are more good people than criminals.  If the good people are armed the criminals won’t stand a chance.  In the USA the cities with the highest violent crime rates are those with the strictest gun control.  The Swiss are all armed and trained - violent crime is rare.,OFF,9588
@USER Deplorable is an understatement he is just as his supporters are .... I don't even have a word.. it's just time to end this to end it .. impeach imprison execute what even the harshest penalty imaginable that animal deserves it,NOT,9589
@USER @USER As per my friends that were correctional officers in Corcoran State Prison..Yes he is.,NOT,9590
@USER But really....well Hold on. Let me go comment on some girls photo with her boobs hangin out. 🙃,OFF,9591
#tcot #MAGA Complacency kills. Vote in November URL,OFF,9592
Trump Is Making America Great Again   via @USER URL,NOT,9593
@USER Yee yee,NOT,9594
@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really fuck with liberals. 😎,OFF,9595
@USER @USER  Trump does not understand his job? Trump will go down as the most successful and Obama and his entire admin as most corrupt,OFF,9596
@USER Junior was more accomplished and charming this week.Senior admonishment by PC at conclusion was correct today. No need for people to be there beyond 1700.Wheels of justice are grinding small.But typical W/s distortion. They should have all just been allowed 1 bite at that cherry,NOT,9597
@USER Farther not further... maybe you should study English and quit playing    In the journalistic limelight!,NOT,9598
@USER @USER @USER @USER Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,NOT,9599
@USER @USER Sareena was wrong to behave like this. That is not racist just truth. I do not want my children watching this behavior.,OFF,9600
@USER @USER @USER Except when it comes to tyrone Woodley. Lol you ate your words eh dan. 45 mins about how great till was and why Woodley wasn't that great. What happened bud? Some fucking expert. 74-1. Stfu dan hardy.,OFF,9601
-he is the sweetest I swear💖,NOT,9602
@USER Who would buy a book written by such a total classless Porn star! I’ll tell you who Democrats and liberals,OFF,9603
#MAGA. @USER  @USER  -- something's fishy with Kavanaugh. He is not Supreme Court material -- morally insufficient. URL,NOT,9604
@USER A hypocritical stance.,OFF,9605
@USER @USER @USER @USER @USER @USER You'll be lucky. He'll be hiding from his constituents in Hull or some other lesser known part of Rossendale and Darwen.,NOT,9606
@USER @USER @USER @USER I’m not sad. I’m fucking angry...    angry that the GOP is embracing fascism. My grandfather was Antifa from 1942-1945. I’m following in his footsteps.  His friends didn’t die in vain for nothing. URL,OFF,9607
@USER About 20 of them Motherfuckers ‼️,OFF,9608
@USER You are amazing.  You fill our days with light.  Don't ever change.  Love from your Irish fan.,NOT,9609
"@USER @USER @USER @USER It's like saying, If you don't adhere to what Krishna says, you are a Muslim."" There are other religions out there and there's also atheism, the lack of any beliefs. It's not that simple to know what a person thinks based on his doings/non-doings.""",NOT,9610
@USER Do we dare say he is... better than Nyjer?,NOT,9611
@USER Dan Rather supplied her with unimpeachable documentation and she is just waiting for Snopes to verify it for her.,NOT,9612
@USER @USER @USER @USER You are not dumb. URL,NOT,9613
@USER @USER @USER OMG what fuckin' kind of this beauty TT,OFF,9614
@USER @USER Maybe he thinks he is.,NOT,9615
@USER @USER Another sheep led to the slaughter the left are eating there own!,OFF,9616
@USER @USER But the liberals do,NOT,9617
"@USER Probably worth noting that the vast majority of the privileged voters"" she is so nauseated by are overwhelmingly Seattle liberals...Guess they just aren't pure enough for some...""",NOT,9618
.@USER need to come out &amp; say if we’re headed for a ‘no-deal’ in October then @USER must call a General Election.  That’s the only “people’s vote” we need.  If people want a ‘no-deal’ they can vote for the @USER   I don’t think people do.   So vote @USER,NOT,9619
@USER I think we should be going after Sen Feinstein if she really cared she would not have sat on this issue and made it political.  She is using you like all democratic power seekers be careful who you sell your soul too,OFF,9620
@USER What you are doing is so moving and I appreciate everyone!,NOT,9621
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now do Black Lives Matter and Antifa.,NOT,9622
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol  Anglo-Saxons"" most of you are a Melting Pot of ethnicities...""",NOT,9623
@USER @USER Let us all return to bouncer school.,NOT,9624
@USER You are the worst,OFF,9625
@USER @USER @USER I dropped him post-suspension.  He is back in our good graces!,NOT,9626
@USER I am jealous.  I would love to work in the White House with these fine people.  Hell I would dust the window's just to be a part of this fabulous time and team.  God Bless you all. MAGA,NOT,9627
@USER @USER @USER  This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 URL @USER ex TORY,OFF,9628
@USER Why are they searching this mans home he is the one they shot?who cares if he had a little weed it is a red herring,NOT,9629
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️got a few new ones ❤️🇺🇸 URL,NOT,9630
No. I respect him for sticking up for his wife but let's not forget that he's running around screaming MAGA &amp; said slavery sounds like an option to him. URL,OFF,9631
@USER And so what? And who cares?,NOT,9632
@USER DemocRATS continue to attack &amp; smear conservatives. Their latest victim: Brett Kavanaugh. This tactic is right out of Saul Alinsky playbook. @USER @USER @USER don’t fall for it!! #ConfirmKavanaughNow @USER @USER @USER,NOT,9633
@USER Patrick ass??,OFF,9634
@USER IK never did. He is liar.,OFF,9635
@USER @USER @USER Hi would  you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you piss yourself many times as you like so if you are interested call or inbox me 07405077156 WhatsApp,OFF,9636
*60 … * Sixty year old!   Man ...... she is fine URL,NOT,9637
@USER @USER @USER @USER @USER CANNOT CONTAIN HIMSELF That is why HE IS UNWELCOME AT A SCHOOL without an escort (and a hall pass).  He is WELL BEHIND HIS OPPONENT in his re-election campaign. @USER can't work well or play well with others.  IT'S TIME FOR A CHANGE!  @USER  DISTRICT D,OFF,9638
@USER @USER 'Unintentionally' u fukin pedo.,OFF,9639
@USER @USER It's clear that Trump is President and hillary still can't accept that. Too bad 'ause he's there for 6 more years. #MAGA,OFF,9640
@USER Doing soooo much better than the big Zero and his losers,OFF,9641
@USER @USER In the criminal world of the democrats &amp; liberals this is exactly how it works!!,OFF,9642
@USER @USER @USER @USER @USER hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.,OFF,9643
#Levi #Strauss Takes Stand On Gun Control - URL | Continuous News | Missoula &amp; Western #Montana URL,NOT,9644
@USER She is so beautiful! 😍😍😍,NOT,9645
We don't need more elitist in government #trump #maga @USER URL,NOT,9646
@USER @USER @USER @USER @USER @USER She has no credibility. Lives in a $4 million mansion and associates with Antifa. Who would stab her in the back anyway.,NOT,9647
@USER @USER @USER Wow! You guys just beat a dead horse don't you? You don't look at what good the NRA has done at all because of the failure of Broward right? Or is it antifa that you fancy?,NOT,9648
@USER I'm wondering how he is going to keep those leaves on,NOT,9649
@USER @USER @USER reckon he is upset about Wacky Wednesdays because the boys told him it was absolutely going to be a Mad Monday this time?,OFF,9650
@USER Limousine liberals.,NOT,9651
@USER @USER Omg no. You have no idea wtf you are saying. It’s like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.,OFF,9652
@USER He does have a magic wand and he does know what to do.,NOT,9653
@USER What's MAGA stand for? My Attorney Got Arrested? 😂🤣,NOT,9654
@USER Please tell me this will be streamed somehow. You are going to absolutely wipe the floor with Totally An Actual Human Ted Cruz.,OFF,9655
@USER @USER @USER @USER FBI and Doj lawless? Why so many guilty pleas and cooperation? Sure is strange all of trumps campaign is going down in a first ball of flames yet conservatives still fail to admit the unprecedented level of corruption by GOP and make the needed corrections. Sad,NOT,9656
@USER Get away from these lying toxic people!,OFF,9657
@USER You just justified their not only using violence but the instigating it. What if I use a similar justification and say they hate Americas and wish to violate my to rights. End Antifa and its ideology and end people trying violate my rights and destroy my country,NOT,9658
@USER @USER @USER @USER @USER @USER @USER I cited the Constitution. That’s not good enough for you?,NOT,9659
@USER @USER True but the constant talk from the left about common sense gun control every time and yet not one valid proposal,OFF,9660
@USER Biggest corrupt lying piece of  s***💩 there ever was!,OFF,9661
@USER I bet she thinks you liberals abused here when you told her it was just an op ed not a photo shoot.,NOT,9662
@USER @USER George Soros Antifa People ! URL,NOT,9663
@USER What the fuck is wrong with you?,OFF,9664
"@USER @USER @USER By saying they eat my dogs"" in correlation to bts, you are automatically relating asians to ""dog-eaters"". You know that bts doesn't eat dogs, so your comment was obviously meant to convey hate.""",NOT,9665
@USER HEY BEE ITCH YOU WILL BE INDICTED AND WILL GO TO GITMO,OFF,9666
@USER @USER the ironic part about this tweet is that the model in this gif teased a darkskin model for her natural 4c hair,NOT,9667
@USER @USER @USER She is a terrible person.,OFF,9668
@USER Who needs courts when you have clairvoyant liberals.,NOT,9669
@USER Because Gutierrez is corrupt and so are the unions there.,OFF,9670
@USER -WHO CARES WHAT THISWACKO DOES! NOT NEWS!!,NOT,9671
"@USER @USER #MAGA ... oh ... And FvKK YOU!  Judge Kavanaugh's no more ambitious"" than some old MuttaFuttah like you who's been in GD Senate for the past millenium.""",OFF,9672
MAGA...retweet this over and over ...he has deleted the tweet but let's let him know we have it! URL,NOT,9673
@USER You are hands down the best principal ever &lt;3 Stay safe during this hurricane! Ily 💖,NOT,9674
@USER @USER Yep. They had to produce this article to shut up the liberals.,OFF,9675
@USER And I will need to relocate,NOT,9676
@USER Accurate numbers be damned eh? Let's pretend that hard working entrepreneurial tax paying Canadian Conservatives are as gullible as the Trump base. I'm sure they don't mind having their intelligence insulted at all.,NOT,9677
@USER I just binged watch Seasons 1-3 in 2 days! I need more 😳 If you have not seen this show you are missing out. It’s fantastic!! @USER #CowboyWayAL #FaithCattleCo #GodFirst #LoveurFamily #Bubba #Cody #Booger 💙💙💙,NOT,9678
@USER @USER @USER @USER @USER @USER @USER @USER @USER Her or someone similar..  PM me if you want to talk to JRM face to face btw,NOT,9679
@USER @USER Besides she’s a leftist celebrity. We never use death threats. At least good conservatives like you and me...,NOT,9680
"@USER Don't forget the deletion of all of her social media (no doubt Anti-Trump pro Antifa). Why is no-one asking why she cannot fix a year or day? Are they genuinely THAT gullible? She had one"" beer and ""somehow"" ended up in a bedroom? Implausible.""",OFF,9681
@USER @USER Everything is a crisis for these conservatives. The only real crisis I’ve noticed is the complete destruction of the Conservative Party.,OFF,9682
@USER @USER @USER I hope @USER Ask @USER about the deep state and swamp creatures undermining president’s Agendas and latest @USER video,NOT,9683
@USER I would be surprised if she is even on tomorrow,NOT,9684
@USER @USER Wonder if Donald jr is next?,NOT,9685
WOW...THE BEST PPL I AM CONNECTING WITH...#MAGA..#KAG...THANKS TO ALL OF YOU...xoxo,NOT,9686
@USER @USER No they aren’t! They have all said she could speak in or out of the public &amp; she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence,OFF,9687
@USER @USER @USER @USER @USER @USER @USER @USER Get your point but not sure how many years they were in different districts total? but teams in same district can still meet up in semis in the old district format from 2002-2017. In fact a district runner up won the 3A football title a year ago.,NOT,9688
@USER @USER So . . . wait . . . why were the robots there?,NOT,9689
@USER I’m going to save liberals the work and go ahead and put myself in the misogyny and racist jail before I retweet this gem. URL,NOT,9690
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He calls him “Wil” because he knew him.  Because he is old.,NOT,9691
"@USER @USER @USER @USER @USER @USER @USER This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook."" No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code.""",OFF,9692
@USER @USER @USER @USER You are two nutcases. Obviously. URL,OFF,9693
@USER //xD Well the suffering she goes through and all the terrible shit she sees ends up making her pretty insane (I think you already seen that from certain things I posted XD) but hey at least she's only insane to bad guys!,OFF,9694
@USER Gee double standard over here the left call them heroes.,NOT,9695
@USER @USER Bad bytches prolly got some fucked up attitudes! So this oughta y’all y’all ya looks only carry you so far 🤷🏾‍♂️,NOT,9696
@USER Can it kid,NOT,9697
@USER I made my position clear with the principal...that clearly he is used to dealing with young adults. My son isn't mentally. I would ask they check before sending me that msg again. I think my likeness is a dart board in the staff lounge,NOT,9698
@USER Yay!  Look at the liberals complaining yet again!,NOT,9699
@USER @USER @USER They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control,OFF,9700
@USER @USER Why do they thing liberals don't own guns? We don't spend our life savings on them.,NOT,9701
@USER 10 cities with a total of 30 people attending,NOT,9702
"@USER @USER @USER @USER @USER Antifa is always igniting fighting and violence with the right, therefore they are YOU! BLM is mostly"" peaceful? Are you kidding me? Do your research! Geez URL",NOT,9703
#Robertsrooms supporting open border candidate Austin Petersen. Sells out #MAGA for payoffs. URL,NOT,9704
@USER @USER @USER That does not change the fact that Muslim Linda Sarsour deliberately sows hate and division. She is a fraud who pretends to support women's rights. Does she protest Islam's discrimination of women. NO.,OFF,9705
#Scottish @USER @USER running out of excuses and #lies to justify her position URL,NOT,9706
@USER @USER @USER you are an amazing genius,NOT,9707
.@USER   You're stripping Americans of citizenship?    Attacking the poor again as well - home births being more affordable.  My little niece was born at home - unplanned drama. She is 14th generation proven +native. You're going to challenge her citizenship? URL,NOT,9708
@USER @USER But as a sidenote I don't categorize all ppl on the left as *far left* - *Antifa thugs* etc. Far from. And I don't condone any effort to perpetuate such behavior.,NOT,9709
@USER @USER You said gun safety laws. Funny. You mean gun control agenda.  Your staffers must be editing your shit these days. Kudos to the minions.,NOT,9710
@USER Fake news. .,OFF,9711
@USER @USER @USER Omggggggg she is EVERYTHING and more! 👑💖,NOT,9712
@USER @USER what?,NOT,9713
@USER i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down,OFF,9714
@USER @USER maybe not where you are.,NOT,9715
@USER you are beautiful 😊 URL,NOT,9716
@USER Are you saying they’ll become another victim of the Clinton’s?,OFF,9717
@USER Fake News,OFF,9718
@USER Because she's an idiot!  #MAGA,OFF,9719
"@USER @USER @USER @USER @USER @USER ROFL, that is real data.  Any argument you make now, I can flip it and say Oh an Anti-Trump flunkie""  quit being retarded.  FYI, Gun Control doesn't work.  England banned firearms and their violent crime stats skyrocketed.  Criminals benefit the most from gun control""",NOT,9720
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This is the VetsResistSquadron"" is Bullshit.. They are girl scout veterans, I have never met any other veterans or served with anyone that was a gun control advocate? Have you?""",NOT,9721
@USER Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,NOT,9722
#KavanaughConfirmationHearings Crazy Dick Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,OFF,9723
@USER @USER I'm sure you are not. You just thought it was free 😁 there's nothing wrong with that 😂,NOT,9724
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah most Antifa are Americans and still they advocate for an ideology that will destroy our great country. That makes them traitors and should be treated as such.,NOT,9725
@USER @USER Typical liberals. Principled until it comes to their money.,NOT,9726
@USER Tom was bought! He is more interested in Tom than his constituents,NOT,9727
@USER @USER @USER has a deal with samrat family i think to save him from the case. We know how samrat is attract for girls teju and geetha. Now when complaint came he is taking care. Sad for her wife #KaushalArmy #BiggBossTelugu2,NOT,9728
@USER It's about time the #gunsense crowd started calling for police to be disarmed. No more gun control exceptions for the police! At least you're being more logically consistent in your quest to have criminals be the only ones with guns. 🤦‍♂️🙄,NOT,9729
@USER Seriously you are the best,NOT,9730
@USER Typical sore loser he IS as always! Piece of shit!,OFF,9731
@USER Welcome to @USER Britain,NOT,9732
"@USER Hits a home run against Antifa, KKK, White Supremacy and the Left with Leftists Claim Facts Are ""Aggressive"""" #WalkAway #Q #QAnon  #QArmy  #VoteRed2018  URL",NOT,9733
@USER @USER Got some antifa stories to share?  I'm interested.,NOT,9734
@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,OFF,9735
@USER she is a democrat,NOT,9736
@USER @USER @USER Thank you for your conscience and actions.,NOT,9737
@USER @USER @USER Antifa do promote hared based on Race. Black Lives Mater is a Hate Group. Prime Example of How The SPLC are not Trust Worthy.,NOT,9738
@USER Why does it matter if a candidate is a woman or a man? I thought we were all the same? Everything the liberals believe in contradicts their other beliefs 😂,NOT,9739
